"As a customer, I want to receive a printout of my invoice, so that I can pay the invoice. Priority: High Moscow: Must Have POC: Frederique Chalard Ship To: Belgium, Bulgaria, China, Czech Republic, France, Germany, Hong-Kong, Hungary, Poland, Portugal, Romania, Slovak Republic, Switzerland, Tunisia, United-Kingdom Goodmorning Martin, 1.       TRANSLATION : I translated for you the invoicein French. I have a question for theinvoice in Spanish : the problem is we don’t have only customers in Spain, wealso have other customer for the rest of the Europe (Portugal, Hungary,Romania, etc…). So the invoice translated in Spanish is OK for the Spanishcustomers we have. But not for the other ones. Maybe it would be better tokeep a French version when we ship ONLY to : -         French customers(ship to country : France) -         Swiss customers(ship to country : Switzerland) -         Belgian customers(ship to country : Belgium) -         Tunisian customers(ship to country : Tunisia) And  keep the Englishversion when we ship to : -         Spanish customers(ship to country : Spain) -         Portuguese customers(ship to country : Portugal) -         Rumanian customers(ship to country : Romania) -         Hungarian customers(ship to country : Hungary) -         And other countriesof the European Union …. What do you think about that ? 2.      ABOUT the« invoice to » - « sold to »  : To my point of view “invoice to”and “sold to” means a little bit the same : it is the address where we mustsend by postal mail the invoice. As you can see in the attachedexample the “invoice to” address and the “sold to” address are cut in thewindow of the envelope when we put the invoice in it. Is it possible to delete one ofthe compartments, and let - for example - only the “invoice to address” ? And is it possible to reframe it so that it is show correctly the windowof the envelope ? Thanks, Frédérique ","1.      “Invoice currency is determined based on the customer bill tonumber”.  Which Bill To numbers use which currencies?[Brad J.]   Thereis a setting in SGN for preferred currency on the Billing Record for eachcustomer.  Adrian could show you that. 2.      “Invoice Ex:  7729606”  What does this mean?[Brad J.]  Thiswas probably copied from the previous PBI.  Here are a few currentinvoices for France in various currencies to use as a reference:  7900084(Euro), 7898588 (USD), 7898621 (Euro), 7898807 (USD), 7898842 (Euro) 3.      “Sterling Conversion Total?”  Was this showing up and needs to beremoved?[Brad J.]  If this isn’t on the Euro invoices in question 2,then ignore it.  It was something that has to be on the Scotland invoicesI believe. 4.      “VAT ID:  21 411226459”  I don’t currently see a VAT ID field,but we do have “Samtec TVA” and “Customer TVA”.  Does this number need togo in one of these?  Or both of these?[BradJ.]   Samtec TVA wouldneed to have the Samtec COID VAT ID in it and the Customer TVA would have theBilling Customer’s VAT ID in it. 5.      “VAT:  field is present, but should be 0.”  Which field shouldbe zero?  I didn’t see a “VAT” field.  Is it maybe “Samtec TVA”?[Brad J.]  Thismay be another carry over item that doesn’t apply.  We’ll have to look atthe examples in number 2 and see if the VAT IDs are present. A4 (8.3x11.7) https://sp.samtec.com/MIS/sunset/Shared%20Documents/Accounts%20Receivable/Invoice%20Samples/Envelopes/FR%20Envelope%20format.pdf "
"As a customer, I want to receive a printout of my invoice, so that I can pay the invoice. Priority: High Moscow: Must Have See attached mockup and examples. POC: Anna Fritz ","Invoice Example 7830716 & 7825833 The following is missing, butneeds to be added per law: * Beside the invoicedate, the ship date needs to be added (“Lieferdatum ab Werk”) * Tax number fromSamtec Europe GmbH (“Steuernummer: 117/137/00381”) * In case it is ashipment for a EU customer delivery address (e.g. Austria, Czech Rep., Hungary,etc.)  the Samtec Inc. VAT ID from Samtec Inc UK needs to be added as well (“Samtec Inc. VAT ID: GB870 7734 01”) * At the bottom, below“Nettowarenwert”, it would be better, to change the position of insurance(Versicherung), tax (MWST) and shipping total net amount (RechnungsbetragNetto) as our german customers need to pay taxes as well on the insuranceamount. * If the customers areset up with german tax, we would need an addition on “Rechnungsbetrag Brutto”:“im Bruttobetrag dieser Rechnung ist MWST von 19,00% enthalten“ (this means,the gross amount includes 19% VAT) (see invoice 7863335 as example) If the goods are shippedfrom any Samtec manufacturing location and to a country in the EU (besides Germany) and the goods are imported to the EU under the Samtec Inc UK VAT number in the UK, thefollowing sentence is needed: “Innergemeinschaftliches Dreiecksgeschäft nach 25b UStG,Vereinfachungsregelung nach Artikel 28c Teil E der 6.EG-Richtlinie. DieSteuerschuld geht auf den letzten am Dreiecksgeschäft beteiligten Abnehmerüber“. * The bank details forremittance are different, if invoice is issued in USD (IBAN: DE76 7002 02700878 1318 19) For better understanding, I haveadded three invoices and marked the changes/ additions. I have added as well the Flextronicsinv 7708445: this location receives goods with their own freight forwarder,meaning this is not an intra-community triangular trade, eventhe customer is located in Austria (meaning no need to add the sentence““Innergemeinschaftliches Dreiecksgeschäft nach 25b UStG,Vereinfachungsregelung nach Artikel 28c Teil E der 6.EG-Richtlinie. DieSteuerschuld geht auf den letzten am Dreiecksgeschäft beteiligten Abnehmerüber“.) As most of our invoices are sentout per mail in an envelope, we would need the “Rechnungsempfänger” address beon the left side matching to the envelope window (see example attached). - Currency will need to have commas instead of periods, see mockup. Example: 172,00 A4 (8.3x11.7) https://sp.samtec.com/MIS/sunset/Shared%20Documents/Accounts%20Receivable/Invoice%20Samples/Envelopes/GERMANY%20Envelope%20format.pdf "
"As an AR Associate, I may have a need to view Samtec Shanghai invoice data even though China government renders invoices to our customers, so that I can view the invoice data during a customer call. Invoices are not currently rendered to Document Viewer, but can be searched on to return the Commercial Invoices.  The data for the invoices are generated by Samtec to feed into the GP imports. (CN gov't issues invoices for customer) Priority: High Moscow: Must Have POC: Vicky Deng ","* Formal PO# must be present, which is provided by the Chinese government through the local MRP system. * Invoice Ex: 7858257, 7839407 * RMB currency * English language "
Priority: High Moscow: Must Have As a customer with Proforma Invoice preference I want an invoice at time when order entry ,Given a customer when calling CS for an order and they want a proforma the system should be able to provide it.
"Priority: High Moscow: Must Have RESEARCH THE CURRENT PROCESS - TEST A SAMPLE ORDER IN OUR CURRENT PROCESS (LUIS) Need to sit with Guillermo and understand his process completely for Consignment billing.  KBJ 05/21/2015 after a meeting about consignment billing, wedecided to push the actual code changes PBI for the next releases when we makethe changes for miscellaneous stuff. This because sales (or us) might want todo some changes in their side. For this release we are going to invoiceeverything that actually “shipped”. ","Given the team has reviewed the process of Consignment Billing with Guillermo, when the research is complete then a new PBI should be added in the appropriate release of the AR project."
Pay from receipt Priority: Low Moscow: Must Have As a CS associate when entering a new customer in SGN I want to see an ERS preference on the list so that customer's billings are using that profile. ,Given I'm entering a new customer the ERS option should be displayed in customer entry.
"As an AR or CSA, I should be able to set a flag for ""Bill by Job Order"" preference in SGN on the customer's billing account so that the customer receives their invoices by order number. As an AR or CSA, I should be able to set a flag for ""Bill by Line"" preference in SGN on the customer's billing account so that the customer receives their invoices by order-line number.  As an AR associate I need to be able to update and maintain customer data (billing preferences), so that the invoice gets sent to the correct billing customer. ","Given a customer would like to be billed for each order number that Samtec ships, when I go into SGN billing account record, then I should be able to select a checkbox for that billing ID to be billed by Order number. Given a customer would like to be billed for each order-line number that Samtec ships, when I go into SGN billing account record, then I should be able to select a checkbox for that billing ID to be billed by Line number. "
"As an AR associate, I need the international taxes calculated during invoice generation, so that I can bill the customer for the additional amount. Priority: High Moscow: Must Have I have discussed with Eileen but I will bullet point VAT in Europe andhow it works ·        We must charge VAT if we have a registered company ina country in Europe and we ship to that country.  To clarify further: ·        SC company code if we ship to anywhere in the UKcharge VAT ·        FR company code if we ship to anywhere in Francecharge VAT ·        GR company code if we ship to anywhere in Germanycharge VAT ·        IT company code if we ship to anywhere in Italy chargeVAT There are a few exceptions where we don’t charge VAT and we need to havethe ability to exempt if needed.  Please also note that the above companycodes ship to other countries and we don’t charge VAT, also there is a lot ofNA company codes that ship to Europe and we don’t charge VAT ******BELOW IS DATA FROM OLD PBI THAT WAS MOVED TO SGN TAX CODE DISPLAY PBI****** This logic needs to be moved to order sales line from PC Man. When an order is entered, upon save using the logic below add the tax code assigned to the order sales line for tax calculation during invoicing.  The tax code description should display on the Additional Information screen where indicated in the screen shot below. 1.  If bill to COID is equal to SC, GR, FR, SI, IT then look at shipping location country. 2.  Billing and shipping to the same country – apply tax looking at COID in the table. 3.  Exclude any ship to location flagged as freight forwarder – no tax. 4.  Exclude any ship to location flagged as ""Tax Exempt"" - no tax. Tax Code Tax PCT Description COID NT No Tax UK 20 United Kingdom SC DE 19 Germany GR FR 20 France FR SI 7 Singapore SI IT 22 Italy IT CN 17 China CN       ","* Given an order shipment value, when the invoice is generated, then we need to calculate the correct GST/VAT tax amount based on the standard tax rate (BRIDGING.[DBO].[TAXCODE]) * GST/VAT taxes should not show up on any invoice that goes to a North America customer. * If the ship to location is tax exempt, don't show any taxes. * If the shipment is freight forwarder, don't show any taxes * If the shipment is freight collect, don't show any taxes * If customer is not flagged in PCMan for GST/VAT to be billed, then logic should catch that and not bill (CusMast and Customer tables) Stored Procedures used: * dbo.usp_TaxCode_Get_All - returns everything * dbo.usp_TaxCode_Get_List_by_DESC * dbo.usp_TaxCode_Get_List_by_CODE GST Invoice examples: * Order: 22384025- Original invoice: 7543451 * Order: 22391429 - Original Invoice: 7535772 * Order: 22396027 - Original Invoice: 7551339 * Order: 22398070 - Original Invoice: 7561188 * Order: 22424938 - Original Invoice: 7607167 VAT Invoice Examples: * Order: 22612815 - Original Invoice: 7685699 * Order: 22413014 - Original Invoice: 7623017 * Order: 22389380 - Original Invoice: 7545382 "
"As an AR associate, I need the ability to see the grand total for all orders, freight, taxes and insurance on an invoice so that I can send the invoice to the customer. Priority: High Moscow: Must Have ","* The grand total is displayed on the invoice. * To get the grand total we add all orders extended price, freight, taxes and insurance. * The grand total must be displayed with no more than two decimals. "
"As an AR associate, I need the insurance to be calculated during invoice generation so that I can bill the customer for that additional amount. Priority: High Moscow: Must Have if custmast->insurance == ""Y"" .and. aHeader[H_CURRCODE]<>""BRL""                        nIns := (int((nCVGoods/100) + .99)) * .25 //domestic rate .25                     elseif custmast->insurance == ""I"" .and. aHeader[H_CURRCODE]<>""BRL""                        nIns := (int((nCVGoods/100) + .99)) * .38                     else                        //was ncvgoods                        nIns := 0                     endif                       //Germany's insurance is added into the freight amount during shipping.                     if cForm == ""GERM""                        nIns := 0                     endif Don't forget to factor in exchange rates if needed.  Currently in Pcmfg, the insurance flag is at the customer billing level.  In SGN, the flag is at the Location level, so we need to figure out what logic to apply. ","* Given an order shipment value, when the invoice is generated, then we need to calculate the correct insurance amount if the customer is setup to be billed for insurance. * Someone that is not setup to be billed for insurance should not show on the invoice. * Given the shipment freight terms are ""Freight Collect"" when we calculate the insurance, then it should be zero because the customer is covering the freight and insurance on their own. "
"As a AR associate, I need the extended price for every line on an invoice or credit memo to be shown so that a customer knows what they are being asked to pay to Samtec. Priority: High Moscow: Must Have ","* Given an order 123 line 1 with a quantity of 10 and unit price of $0.1045, when the order has shipped then the calculation of 10*0.1045 needs to occur and be rounded to two decimals ($1.05 extended price). * The extended price needs to be calculated by line "
"As a AR associate, I need the freight charges for every line on an invoice or credit memo to be shown so that a customer knows what freight they are being asked to pay to Samtec or is being credited to their customer account. Priority: Medium Moscow: Must Have Business Logic:  Push/Make available for packing slip ","* Given an order 123 line 1 with a quantity of 10 and unit price of $0.1045, when the order has shipped, then the amount of freight that needs to be charged should be calculated so that it can be placed on the invoice rendering. * The freight charges should display on the invoice by order line and a subtotal of freight charges. "
Priority: High Moscow: Must Have As an AR Associate I want the invoices for certain customers to be generated as each Job Order is shipped so that the customer gets their invoice in the preferred manner. ,"Given the customer's billing preference is set in SGN to ""Bill By Job Order"", when their Orders are shipped, then and invoice should be produced for each order that is shipped. Given that Traffic sends two different job orders in one shipment and the customer's billing preference in SGN is set to ""Bill By Job Order"" when the shipment is sent, then the invoicing application should produce multiple invoices with one order per invoice. "
"As an AR associate I want any rendered invoice amounts to be displayed in the appropriate currency based on billing customer, so that they can pay their invoice. Priority: High Moscow: Must Have ",* Show Grand Total in correct currency * Show Extended Price in correct currency * Show Unit Price in correct currency * Show Insurance freight in correct currency * Show Taxes in correct currency * Show Freight in correct currency 
"Priority: High Moscow: Should Have Move footer to last page only and don't show anywhere else. Add ""Continued on next page"" to every page that isn't the last page. ","Footer only shows on last page. ""Continued on next page"" shows on every page that isn't the last page. See attached mockup. "
"Priority: Medium Moscow: Must Have As an AR Associate I need to see the customer's Tax ID number on the invoices so that the tax id can be brought into GP and anyone looking at the invoice (customer, customer, Samtec) can see that number as well.. ",* Customer record Tax ID (VAT ID in the Customer Location table) must display on all invoices for non-US invoices.... 
"As a customer, I want to receive a printout of my invoice, so that I can pay the invoice. Priority: High Moscow: Must Have POC: Julie Gibbons (Campbell) ","Invoice Ex: 7788132, 7788212 VAT: Field is Present and value is 0 unless shipping to the UK A4 (8.3x11.7) "
As a customer I need to receive my rendered invoice so that I can pay the amount due to Samtec. Priority: High Moscow: Must Have POC: Annette Bacher ,"Invoice Ex: 7787273 Remit To:  Euros Only: Citibank NA London * Any shipment going from NA to a Europe country and shipping World Direct has to have the Samtec header as Samtec Inc. c/o Samtec Europe Ltd and show this statement ""This delivery is a tax-free intra-community delivery"".  Invoice must also include our VAT and the customer VAT number.  Representative box should not be present on the invoice Sterling Conv. Total:  Needs to be present on the invoice VAT: field is present but value is 0 Europe VAT ID: GB 870 7734 01 Arrow is the customer Letter 8.5x11 https://sp.samtec.com/MIS/sunset/Shared%20Documents/Accounts%20Receivable/Invoice%20Samples/Envelopes/NA%20Envelope%20format.pdf "
Priority: High Moscow: Must Have As an AR Associate I need to be able to search on order # in the UI so that I can see the invoices related to that order number. ,UI has search by order number capabilities
Priority: High Moscow: Must Have As an AR Associate I need to be able to search on shipment id in the UI so that I can see the invoices related to that shipment. ,UI has search for shipment id capabilities
Priority: High Moscow: Should Have As an AR Associate I need to be able to search on billing name in the UI so that I can see the invoices related to that customer. ,UI has the ability to search on customer billing name
Priority: High Moscow: Should Have As an AR Associate I need to be able to search on customer purchase order number in the UI so that I can see the invoices related to that customer PO number. ,UI has the ability to search on customer PO number.
Priority: Medium Moscow: Should Have As an AR Associate I need to be able to search on billing id in the UI so that I can see the invoices related to that customer. ,UI has the ability to search on billing id
Priority: Medium Moscow: Should Have As an AR Associate I need to be able to search on invoice date and invoice date ranges in the UI so that I can see the invoices related to that period of time. ,"UI has the ability to limit search criteria by a given date or date range. This should be able to be a stand alone criteria or used in combination with any other criteria (billing ID, customer name, shipment id, etc). "
"Priority: High Moscow: Must Have As a AR associate I want to be able to email a rendered invoice directly from the search results screen so that the customer gets an invoice. * It would be nice tohave an option to have one doc in a PDF or multiple docs in a PDFfile.   We must have one doc per PDF because most customersrequire only one invoice per PDF file for receiving to scan.    TESTED OK 6/25 * We need a date rangefor sending invoices by customer and to all customers and by COID (like Clientorder inquiry).        NO WAY TO SEND TO MULTIPLE CUSTOMERS WITH ONE SEARCH * We need to be ableto select specific invoices by a customer for emailing.     TESTED OK 6/25 * We need to be ableto send invoices to multiple recipients.    TESTED OK * Need the option tobe able to send one invoice per one email (sometimes a requirement bycustomer).  TESTED OK * If sending multipleattachments in one email, there needs to be a size limit (10-15 invoices) ABLE TO SEND 1 EMAIL FOR 12MB SO FAR, DIDNT TRY A GREATER AMOUNT * I like the idea ofhaving a simple default message on the email, but an option to change it.   DOESNT HOLD THE OPTIONAL CHANGE IF SENDING INDIVIDUAL EMAILS ON A MULTI SELECT ",Given a search for an invoice in the AR app when I click the email button then the invoices that are checked are sent through outlook to the customer's email address from the invoice info. * Default Subject to: * Samtec Billing Invoice <insert invoice number here> * Default Message to: * Attached is your Samtec Billing Invoice <insert invoice number here> 
Priority: High Moscow: Must Have As an AR Associate I need to be able to view the rendered invoice (including EDIs) from the search results grid so that I can view the invoices as I discuss it with the Customer. ,"* Given I search for an EDI invoice, when I enter the invoice number, then I should see the rendered invoice on my screen in a pdf (or similar format). * Invoice data should be accurately displayed * Header invoice data should be accurate by COID and Ship To combination * Currency should be displayed in proper customer preference "
"Priority: Low Moscow: Must Have Evaluated Receipt Settlement(ERS), is when a customer pays by PO based on receipt of goods. They do not pay from ourinvoice. As a customer when I have an ERS I want to pay for the goods I received. As AR associate I want an ERS customer to have a rendered invoice that is not delivered to the customer so that I can use it to research the customer account. Note: Log in the table in the case the customer is ERS. ",Given that a customer is ERS when I search the AR application I should see a rendered invoice.
Priority: Medium Moscow: Must Have As an AR Associate I need to know when an invoice has not been sent to a customer via their preferred method so I can manually get the invoice to the customer for payment. ,* Given the customer has a preference of which they want to receive their invoices when and invoice is not  sent to the customer in that manner then AR should be notified via email notification. * The email address to receive the notification will be driven by the Samtec COID that bills the invoice. * NA - arna.invoices@samtec.com * SC - * GR (DE) - 
"Priority: Medium Moscow: Must Have As an AR Associate, I need to know when L&D Mail Masters (NA invoice printing and mailing contractor) does not receive the same number of records for processing each day that Samtec has recorded. ","Given Samtec sends a invoice file or data set to L&D, when L&D receives the file/data count, then we should ensure that matches to the count we sent. Given the count doesn't match then Samtec Admin/Finance Support Team should be notified. Notification needs to go via email to arna.invoices@samtec.com Include the total count of invoices Samtec sent and the Number L&D received.  If possible, we would need to know the invoice number that wasn't sent/received. "
"Priority: Medium (High - Approve, Low - Deny) Moscow: Must Have As a Misc Billings Clerk I want to be able to see a list of RMAs and Misc Billings that are pending my approval so that that I can take the appropriate action on those items. [CREDITS ONLY] As a Misc Billings Clerk I want to be able to Approve or Deny the Misc Billing record that I have in my queue so that I can get the document processed for generation and rendering.  [IF DENY, MESSAGE THE CREATOR.  IF APPROVED, SEND TO AR USER WIDGET/DASHBOARD] As an AR associate, I need the ability to review credits [SEE RDL & DATA] that are over a certain dollar threshold, so that we have a check in place to mitigate the risk of over crediting a customer.  This PBI is dependent upon whether or not we want customer service to enter the credits themselves.  Checking with Lindsay and Jenise.  In the AR Credits grid, we should only display APPROVED Credits to the AR Associates. ","Given I have the proper User Rights for Misc Billing Approvals when I navigate to the AR - Misc Billings Queue UI then I should see all the pending Misc Billing records awaiting my approval. Given I have the proper User Rights for Misc Billing Approvals when I navigate to the AR - Misc Billings Queue UI and select a record, then I should be able to mark the Misc Billing record as approved or denied. Given I mark the record as Approved, then it should trigger the AR Associate widget to display the record so they can choose to send it to the customer or not. Given any Misc Credit is not approved, then it should not be committed to the AR database so that no reports or searches return the data. "
Priority: High Moscow: Must Have As an AR Associate I need the current SGN Billing Id records that have an invoice to be in Great Plains so that I can import the customer invoices to the Great Plains AR tables. ***Get with Brad to walk you through the current csv import process that needs to be converted to an automatic import to Great Plains.*** See attached csv for the current fields imported from PCMan ,"* Given a SGN billing ID has been added to SGN and an invoice has be generatted for importing to GP, when I go to the customer maintenance window in GP, then I should see that billing id record present on a Customer Card. * Given a SGN billing ID has been updated in any way in SGN and the customer is present in GP, when I go to the customer maintenance window in GP, then I should see that billing id record present on a Customer Card with the most recently updated information. * Send the email based on the company ID "
Priority: High Moscow: Must Have As an A/R Associate I need to have the ability to search on an invoice number so that I can see the invoice data record to compare to the PCMan generated invoice for the same shipment. ,* Search by invoice # * Correct Results are displayed on the UI * Search is quick (high performing) 
"Priority: High Moscow: Must Have As an AR associate, I need to gather the following information: * billing id (customer billing id) * customer name * invoice number * invoice amount * invoice date * part number * quantity * unit price * coid (Samtec company id) , so that it is available to import into Great Plains.  Brad will walk you through the current process for importing as needed. As an AR associate, I need the previously gathered information imported into Great Plains, so that I can work with my customer's to close out invoices (post payment). ","* Given an Invoice has been generated and imported to GP, when I go to the Sales Transactions window in GP, then I should see that invoice record. * Given the proper GP database has been selected and invoices have been imported, when I go into Great Plains Sales Transactions, then I should see those imported invoices. Invoice numbers is not truncated to exclude the first digit in the invoice number.  (PCMan currently does this at random) "
As an AR Associate I want to be able to see purchase order records (Samtec Job Order) so that I can have them available for reference when talking with a customer or researching invoice issues. Priority: High Moscow: Should Have Show fields that show up in document viewer. -See UI Mockup attachment ,Sample Samtec Order # 22883847 * Date * Customer PO number * Bill to * Bill to (SGN ID) * PN * Qty * Unit Price * Extended Price (w/ currency) 
"Priority: High Moscow: Must Have UI Note: Will be used on the A/R Dashboard page as well As an AR associate, I need to know if any invoices that are to be imported to GP fail to import so that I can take appropriate action to get the invoice into GP to ensure that Sales' records and Accounting's records are in balance. ","* Given the AR Application / Dashboard is open I should see notification for my assigned company that the import of an invoice has failed to load into GP. * Given I elect to have my notifications above to be sent to be via email as well, then I should have that option in the User Setting of the AR Application/Dashboard. * Given an Import Error has occurred then I should be provided with the SGN Billing ID, the Billing Name, Invoice Number and a date timestamp of the error that it ""Failed to import"" * Given the Invoice import process is not working, then I should also receive a notification if it affects my Samtec Company. Given a customer fails to import, the above will also be available to AR. "
Priority: High Moscow: Must Have As an AR associate I need to select the proper GP company database to import the billing ID records to so that the billing records are available for importing their respective billing invoices. ,"Given the billing id records for the following Samtec billing companies, their respective GP dbo name is being used to import the billing ids into GP. DBO - COMPANY INVOICES S01 - New Albany S02 - Scotland/UK S03 - Singapore S04 - Germany S05 - France S09 - Shanghai "
"Priority: Medium Moscow: Must Have As an AR associate, I need the ability to view past actions taken on an RMA credit record, so that I have a resource for future customer communications.  ",Approved Mockup.
"Priority: High Moscow: Must have As an AR Associate I want to be able to search and report the results of invoices by a specific currency, given date or date range that only apply to the Samtec billing company(s) of my choice so that I see those results in Excel. ","* Given the search for USD invoices over a range of covering 04/16/2015 to 04/20/2015 and preferred billing company is set to NA, when I search then I should see all invoices for that currency, date range and company in an Excel report. * Given the preferred currency, billing company or dates are changed in the above scenario, when I search for then I should only see invoices that meet that criteria in an Excel report. "
Priority: High Moscow: Must have As an AR Associate I want to be able to search and report the results of invoices that only apply to the Samtec billing company of my choice so that I only see my company's invoices in Excel. ,"* Given the preferred billing company is set to NA, when I search for any given criteria (dates, invoice, order, etc) then I should only see results for invoices that are billed by Samtec Inc. * Given the preferred billing company is set to SC, when I search for any given criteria (dates, invoice, order, etc) then I should only see results for invoices that are billed by Samtec Europe. * Given the preferred billing company is set to SI, when I search for any given criteria (dates, invoice, order, etc) then I should only see results for invoices that are billed by Samtec Asia Pacific PTE. * Given the preferred billing company is set to DE, when I search for any given criteria (dates, invoice, order, etc) then I should only see results for invoices that are billed by Samtec Europe GMBH. * Given the preferred billing company is set to FR, when I search for any given criteria (dates, invoice, order, etc) then I should only see results for invoices that are billed by Samtec France LLC. * Given the preferred billing company is IT, when I search for any given criteria (dates, invoice, order, etc) then I should only see results for invoices that are billed by Samtec Italy LLC. * Given the preferred billing company is set to CN, when I search for any given criteria (dates, invoice, order, etc) then I should only see results for invoices that are billed by Samtec Intl Trade Shanghai. * Given the preferred billing company is ALL, when I search for any given criteria (dates, invoice, order, etc) then I should see results for invoices that are billed by all Samtec companies. "
Priority: High Moscow: Must Have As an AR Associate I want to be able to search and report the results of invoices by a given date or date range that only apply to the Samtec billing company(s) of my choice so that I see those results in Excel. ,"* Given the search for a range of invoices covering 04/16/2015 to 04/20/2015 and preferred billing company is set to NA, when I search then I should see all invoices for that range and company in an Excel report. * Given the preferred billing company or dates are changed in the above scenario, when I search for then I should only see invoices that meet that criteria in an Excel report. "
"As an AR admin, I want to be able to assign specific users to user groups, so that only certain people have access to specific parts of the application. Ex: TASK: SI Exchange Rate Maintenance RESTRICTED BEHAVIOR: View Only Current items to enforce: Exchange Rate Maintenance * Singapore Exchange Rate * France Exchange Rate * Scotland Exchange Rates ","* Given the list of user roles/features when I go to assign users to those roles/features, then as an Administrator I should be able to determine what each of those roles/features I'm assigning to the user allows them to do. "
"As an AR Admin, I want the users that I set up with certain roles to be enforced so that they are not allowed in pieces of the AR application that their role is not permitted to see. Current items to enforce: * Exchange Rate Maintenance * Singapore Exchange Rate * France Exchange Rate * Scotland Exchange Rate ","Given the AR Admin has assigned a user a specific role, when they go into the AR application and attempt to access any part of the application that is not part of that role's provided rights then they should not be allowed to access that part of the application. Given the AR Admin has assigned a user a specific role, when they go into the AR application and attempt to access any part of the application that is not part of that role's provided rights then they should see a pop up box telling them that ""Your assigned AR role does not allow for access to this module"". (or something like that) Given the AR Admin has assigned a user a specific role, when they go into the AR application and attempt to access any part of the application that is part of that role's provided rights then they should be allowed to access that part of the application. "
"As an AR associate, I need notification to be sent to the AR Application when an engineering order is saved by order entry (tied to a order-line that has a physical shipment) so that it can generate an invoice for those services provided to the customer.  As a Controller I need the ""ENGINEERING CHARGES"" REPORT under the PCMAn User Reports on the SGN Desktop to continue to pull the total Engineering Charges billings in a given timeframe. [reads the HPURGE table]  This means for Release 2 that this report will pull SGN-AR App invoices for Engr Orders tied to shipments and PCMan billing for stand-alone engineering charges. ************************************************************************************************************* The PCMan stand-alone engineering charges will be billed by PCMan for Release 2. Chad: ""Following up on stand-alone engineering charges, PcMfgOE looks at “ENGINEERING CHARGE” in the itemnum and sets the ordtype to “E”.Downloads automatically completes them and sets the trafstat to “S”. Thenbilling picks these up automatically in the normal process.""  Jane Freeman (ASP NRE), Chris May (HDR NRE), Holly Amsler (Order Entry) ","* Given that Order Entry has entered an Engineering order in SGN (tied to a order line with a physical shipment), when the order is shipped, then there should be notification to the AR invoicing program that the invoice for that shipment should also include that Engineering Charge. (We need to modify our web service (shipment web api) to allow PCMFG  to send us the eng charges) PCMFG will need to make changes on their side. * Given an Engineering order needs to be billed, when that notification is sent to the billing system, then that order should be logged for testing verification. * Tooling charge PCMan Order # 5314883 * First Article Inspection (FAI) charge PCMan Order # 5315171 (PO also has order 22877290-1) * NRE order number 22665541 * ASP Misc ppwk order 22919758-1, and PCMan FAI charge order # 5315643 (Invoice Number 7888578) "
"As an AR associate, I need to know when an order has shipped through pcmfg., so that an invoice can be sent to the customer. ",* A message is sent to the invoice generation process that notifies it that an invoice needs to be generated for a shipment. 
,* Write the notification that a message was received to a log file to verify that it worked as expected. * Write the shipmentId out to the log file to verify that it worked as expected. 
As a CS associate I want an order to be locked out after invoicing so customer service can't change it. ,Given an order has been built if I go to SGN I shouldn't be able to modify the order record. CLOSED THIS PBI AND OPENED THE FOLLOWING TO ADDRESS THIS CONCERN  http://alm:8080/tfs/MIS/Apps/_workitems/edit/67503 
Medium Must Have As a Quality or AR associate I want the ability to search from the AR search box for Misc Billings by QP Number so that I can ensure I'm not creating a duplicate RMA. ,"Given I have searched for QP numbers that have been entered during a Misc Billing Entry, when I see my results in the grid then I should the record(s) that apply to that QP number. "
